SS_MTR_head,SS_MTR_head,SS_MTR_spouse,SS_MTR_spouse,earned_income_head,earned_income_spouse,CPSSEQ,AIME_head,AIME_spouse
0,0.0468,0.0,0.0,75000.0,0.0,84,6164.90673447,0.0
0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0
0,0.0468,0.0,0.0,60000.0,0.0,86,4994.57750633,0.0
0,0.2808,0.0,0.0,5001.0,0.0,87,380.757406638,0.0
0,0.2808,0.0,0.0,5000.0,0.0,88,355.651800777,0.0
0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0
0,0.0998400000001,0.0,0.0,65000.0,0.0,90,4839.52237101,0.0
0,0.0,0.0,0.0,5001.0,0.0,91,0.0,0.0
0,0.0,0.0,0.0,30000.0,0.0,92,0.0,0.0
0,0.19968,0.0,0.09984,18800.0,18800.0,93,1446.0323543,1476.22112719
0,0.2808,0.0,0.0,5000.0,0.0,94,414.850168573,0.0
0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0
0,0.0,0.0,0.0,207000.0,0.0,97,9875.0,0.0
0,0.09984,0.0,0.0,20000.0,0.0,98,1667.85714286,0.0
0,0.0468,0.0,0.0,82400.0,0.0,99,5817.87231883,0.0
0,0.0,0.0,0.0,30000.0,0.0,100,0.0,0.0
0,0.2808,0.0,0.0,9000.0,0.0,101,667.82437708,0.0
0,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0
0,0.0998400000001,0.0,0.0,30900.0,0.0,103,2191.76410778,0.0
0,0.0,0.0,0.0,50000.0,0.0,104,0.0,0.0
0,0.09984,0.0,0.0,24000.0,0.0,105,1975.90369214,0.0
0,0.2808,0.0,0.0,150.0,0.0,106,13.6904761905,0.0
0,0.19968,0.0,0.0,63000.0,0.0,107,4517.10741698,0.0
0,0.2808,0.0,0.0,5000.0,0.0,108,393.483858327,0.0
0,0.0998400000001,0.0,0.0,44000.0,0.0,109,3558.67124915,0.0
0,0.09984,0.0,0.09984,47000.0,20000.0,110,3917.85714286,1667.85714286
0,0.0998400000001,0.0,0.0,57000.0,0.0,111,4468.46038486,0.0
0,0.09984,0.0,0.0,32000.0,0.0,112,2667.85714286,0.0
0,0.0,0.0,0.0,0.0,0.0,113,0.0,0.0
0,0.09984,0.0,0.0,47000.0,0.0,114,3461.46230948,0.0
0,0.0,0.0,0.0,3000.0,0.0,115,0.0,0.0
0,0.0935999999999,0.0,0.09984,100000.0,55000.0,116,6721.1638232,3918.85609697
0,0.0,0.0,0.0,132000.0,130000.0,117,9304.67904342,8497.85714286
0,0.09984,0.0,0.0,24000.0,0.0,118,2001.19047619,0.0
0,0.09984,0.0,0.0,22000.0,0.0,119,1834.52380952,0.0
0,0.0468,0.0,0.0,60002.0,0.0,120,5001.35714286,0.0
0,0.09984,0.0,0.0,20001.0,0.0,121,1667.94047619,0.0
0,0.09984,0.0,0.0,22000.0,0.0,122,1468.82869661,0.0
0,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0
0,0.09984,0.0,0.0,29000.0,0.0,124,2232.2512188,0.0
0,0.09984,0.0,0.0,12800.0,0.0,125,1067.85714286,0.0
0,0.0998400000001,0.0,0.0,25000.0,0.0,126,2060.97325129,0.0
0,0.0,0.0,0.09984,22300.0,22300.0,127,0.0,1693.76013375
0,0.19968,0.0,0.19968,50000.0,50000.0,128,3565.1083084,3380.11520446
0,0.0,0.0,0.0,0.0,0.0,129,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,130,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,131,0.0,0.0
0,0.0998400000001,0.0,0.0998400000001,53000.0,53000.0,132,3758.4805168,4074.44113159
0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0
0,0.09984,0.0,0.0,15000.0,0.0,134,1143.77882353,0.0
0,0.19968,0.0,0.0,65000.0,0.0,135,4390.07942577,0.0
0,0.2808,0.0,0.09984,6000.0,23000.0,136,500.497159964,1840.6233673
0,0.2808,0.0,0.0,6000.0,0.0,137,492.996525431,0.0
0,0.2808,0.0,0.0,9000.0,0.0,138,693.587743494,0.0
0,0.0,0.0,0.0,0.0,0.0,139,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,140,0.0,0.0
0,0.09984,0.0,0.0,15000.0,0.0,141,1251.19047619,0.0
0,0.0998399999999,0.0,0.09984,32200.0,13000.0,142,2684.52380952,1084.52380952
0,0.0998400000001,0.0,0.0,50000.0,0.0,143,3816.30070076,0.0
0,0.2808,0.0,0.0,5000.0,0.0,144,380.578935396,0.0
0,0.0,0.0,0.0,11500.0,0.0,145,0.0,0.0
0,0.0,0.0,0.0,5906.0,0.0,146,0.0,0.0
0,0.0,0.0,0.0,5000.0,0.0,147,0.0,0.0
0,0.2808,0.0,0.0,7000.0,0.0,148,584.523809524,0.0
0,0.0,0.0,0.0,54000.0,0.0,149,0.0,0.0
0,0.5616,0.0,0.0936000000001,8000.0,65000.0,150,663.045646804,5329.10518364
0,0.0,0.0,0.0935999999999,145000.0,75000.0,151,9541.42857143,5876.05848817
0,0.0,0.0,0.0,1820.0,0.0,152,0.0,0.0
0,0.0,0.0,0.0,455000.0,455000.0,153,8634.28571429,8634.28571429
0,0.0,0.0,0.09984,105000.0,45000.0,154,0.0,3189.21745383
0,0.09984,0.0,0.0,20000.0,0.0,155,1665.653073,0.0
0,0.09984,0.0,0.5616,17000.0,8000.0,156,1360.76790905,624.10400437
0,0.0,0.0,0.0,2000.0,0.0,157,0.0,0.0
0,0.0998399999999,0.0,0.09984,56110.0,14110.0,158,4398.69039628,1099.85432461
0,0.0,0.0,0.0,2418.0,0.0,159,0.0,0.0
